beer_id,username,date,text,look,smell,taste,feel,overall,score
92742,RichD,2013-05-04,  ,,,,,,4.0
92742,ThePorterSorter,2013-04-24,"   On tap @ the Blue Monk in Buffalo The beer pours a hazy golden yellow with 1/2 an inch of a fluffy white head that fades quickly and laces. The nose is a sweet honey forward, wheat/corn, yeast, hops (slightly citrusy), and a hint of bubble gum. The taste presents much the same with malty/honey sweetness upfront that becomes more of a banana bread/ripe pear sweetness as it warms, and is carried on by a residual citrusy sweetness...still no true hop presence. It's light-medium bodied, effervescent, easy drinking, slightly yeasty, obviously sweet, sort-of hoppy, but nothing I'd classify as being ""bitter."" This is a slight push towards being a hoppy lager, but I'm unimpressed by the attempt.  ",4.25,3.75,4.0,4.0,4.0,3.96
194929,BigRizz62,2015-10-13,  ,,,,,,3.38
125646,braker649er,2017-10-21,"   What beautiful beer! L: The name calls it. Lovely orange-cold, thick as juice and cloudy as glacial runoff. S: There's orange but also tropical fruit. I picked up a pine scent similar to how the pith of a mango has pine. T: Juice comes first and... wow! What took me by surprise is that the malt is detectable, too. F: Just so damned smooth. Again, like glacial runoff, but juicy instead. O: Worth seeking this out via a trade. Poured from a can to a tulip glass. Had side-by-side with Spirit Crusher, a similarly hazy DIPA from Seattle's Holy Mountain. Also from a can created about the same time! An interesting East-West experiment with both winning, in my opinion. The New England beer predictably nailed its own style with the aptly named Haze. And the West-coast brew brought Washington state hops to the table in a very similar style. I'd say Spirit Crusher might've been even more orange-juicier, just in the way that it was more like orange-juice concentrate. Maybe more hop bite, too. Like tasting a hop off the vine. ""Haze"" may have been slightly more refined, which is odd to say because both have punch and smoothness. Balance. And surprisingly similar beers!  ",4.5,4.5,4.75,4.75,4.5,4.63
125646,pinyin,2017-10-21,  ,4.5,4.75,4.75,5.0,4.5,4.71
125646,Big_V,2017-10-20,  ,4.5,4.25,4.5,4.75,4.5,4.47
125646,satisfied1013,2017-10-20,  ,4.5,5.0,5.0,5.0,4.75,4.92
125646,DrinkThemAll,2017-10-20,  ,4.5,4.75,4.75,4.5,4.5,4.66
125646,BergenCty4Hazy,2017-10-19,  ,5.0,5.0,5.0,5.0,5.0,5.0
125646,hopsputin,2017-10-17,"   a: hazy (surprise surprise) bright burnt orange color. there is a very vibrant caramel color in here as well which looks just like one of those caramel candies. head pours 2 fingers, solid bright white. it settles to about 1/2 finger pretty quickly though s: pineapple, mango, and apricot up front - very juicy. behind that is a big sweet malt aroma along with a slightly bready presence, which is making up the backbone of the beer. there is a hint of some herbal hops in here as well as a sweet citrus smell towards the end. this smells juicy and sweet t: pineapple, kiwi, and juicy melon are the two flavors in here that hit you right away. behind that is a big hit of sweet malts, with just a touch of syrupy sugar that you get in most DIPA's. bitterness in here is very muted, and there is just a tiny touch of pine on the sides of the tongue. the finish is sweet, with just a hint of booze m: medium mouthfeel, but not as syrupy/sticky as many DIPA's. carbonation level is somewhat low o: interesting take on a DIPA here, for me. the melon in the flavor makes this quite a refreshing beer. and the fact that the mouthfeel isn't sticky makes this highly drinkable. it is a bit lighter in the mouth, but that gives it a unique quality. be careful with this one, it will sneak up on you  ",4.25,4.25,4.5,4.0,4.25,4.33
125646,Bogdawg,2017-10-17,  ,3.5,4.25,3.75,3.5,3.75,3.83
125646,pfhanlon,2017-10-15,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,J_Mueller,2017-10-12,  ,4.25,4.25,4.25,4.25,4.25,4.25
125646,TLSHAWD,2017-10-12,  ,4.75,5.0,5.0,4.5,4.75,4.89
125646,Hyptochrons,2017-10-10,"   woahhh this one had way more dankness than any of the other TH beers ive tried! up front there is some juicy orange and a hint of stone fruits, definitely getting that peppery spice and some bitterness reminiscent of grapefruit peel and pine needles on the finish ... everything is pretty mellow and blends together except this massive dankness throughout. mouthfeel is on point. overall very enjoyable and quite different than most TH to my taste.  ",4.75,4.5,4.5,4.5,4.5,4.52
125646,Rochefort10nh,2017-10-10,  ,4.75,4.75,4.5,4.5,4.75,4.63
125646,fullstack88,2017-10-10,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,Lefty8771,2017-10-09,  ,4.5,4.75,4.75,4.25,4.5,4.64
125646,pprichar,2017-10-08,  ,5.0,4.75,5.0,4.75,5.0,4.92
125646,IBUBrew,2017-10-07,  ,4.0,4.0,4.25,4.5,4.25,4.2
125646,Nat1975,2017-10-07,  ,4.75,4.5,5.0,4.75,5.0,4.84
125646,Murph106157,2017-10-06,   0%,4.75,4.75,4.5,4.5,4.5,4.58
125646,Stevebroseke,2017-10-05,  ,4.75,5.0,5.0,4.75,4.75,4.91
125646,tay2349,2017-10-05,  ,5.0,5.0,5.0,5.0,5.0,5.0
125646,WiscoBrewsco,2017-10-04,  ,4.75,4.25,5.0,4.75,5.0,4.78
125646,reyna311,2017-09-25,  ,4.5,4.5,4.75,4.5,4.5,4.6
125646,rolltide8425,2017-09-23,  ,4.75,4.5,4.5,4.25,4.5,4.49
97487,maximum12,2013-10-19,"   Thanks to damienblack for this bottle among other eastern treasures; wanted this one the moment I heard about it. 22 oz. bottle split with my wife. The pour, conducted expertly by my 11 year old daughter, is fraught with overcarbonation. Head overtops the two goblets & gets all over my poor daughter, who now smells like beer. Hope the child welfare people don’t stop by. Nose is wheat &…funk? Funk. Not sour, more like saison-level funk. Not liking where this starts up. Lawson’s Maple Wheat is half right, at least. No hint of maple anywhere in the near vicinity. Overwhelming dint of funkiness slashed, but not enough, with grain & raw wheat. The effect is something of a cross between Jolly Pumpkin & a traditional hefe - & it’s not good. The stupid carbonation inhibits what enjoyment I might have been able to pull out of this; 11 ounces is far too much. I can’t believe this was the brewer’s intent. Funk, overcarbonation, missing maple all point to the start of an infection, or something unpleasant. Perhaps my first bad beer from Lawson’s. A drain pour disappointment.  ",2.0,2.5,2.0,1.5,1.5,1.97
97487,kbuzz,2013-10-18,  ,,,,,,3.0
97487,BeerHunter76,2013-10-16,  ,,,,,,3.75
97487,Texasfan549,2013-10-16,  ,,,,,,3.5
97487,jlordi12,2013-10-16,  ,,,,,,4.0
97487,kjkinsey,2013-10-16,  ,,,,,,3.5
97487,agreenman19,2013-10-14,  ,,,,,,3.5
97487,Brewski,2013-10-14,  ,,,,,,3.75
97487,Chriscrundwell12,2013-10-13,"   22 oz bottle poured into a Lawsons Pint Glass A- ALLOT of carbonation, pours a 4 finger really frothy white head, dissipates very slowly. Allot of bubbles coming off the bottom. Golden/brown color, slight haze appearance. Big bubbles stick to the sides of the glass. S- The aroma is nice, very subtle overall. Clove, banana notes, yeast, malt, spice, slight corn aroma. T- Taste is a little underwhelming. Very similar to the aroma, clove, slight banana, wheat is present, slight yeast characteristic, very light, cannot pick out any maple notes, its refreshing. M- Very light mouthfeel, clean crisp finish, really carbonated. O- Overall would have liked the maple to come out a little more would have made this beer much more interesting. Its not a bad beer, but its not something i would buy again. Should have opened back when the weather was warmer, very refreshing, perfect for the summer.  ",3.75,4.0,3.5,3.5,3.5,3.64
97487,1424IpA,2013-10-11,  ,,,,,,2.75
97487,Massbmx,2013-10-10,  ,,,,,,3.25
97487,InspectorBob,2013-10-07,  ,,,,,,3.5
97487,VTBeerTrade,2013-10-03,  ,,,,,,3.0
97487,sirsteve42,2013-10-03,  ,,,,,,3.5
97487,duff247,2013-10-01,  ,,,,,,3.25
97487,mecmd,2013-10-01,  ,,,,,,3.75
97487,speaking_for_trees,2013-09-30,  ,,,,,,4.25
120675,nmann08,2014-05-10,  ,,,,,,3.25
104824,Vonerichs,2014-03-21,"   I had this at fobab but didn't tick, so I'm pleased they bottled it (though a hefty $7 for 12oz.). Inky black and opaque body. Coffee colored surface head. Looks viscous. Great aroma. It's smells like s'mores... Graham cracker, chocolate, toasted marshmallow. Heavy oak and vanilla characteristics. BT is my go to bourbon so I'm excited for the taste. It doesn't disappoint. Heavy vanilla and chocolate. Char to a lesser extent. Woody, toffee, molasses. It pulls the heavy spicy rye characteristic and displays it in a long finish. Heavy and lingering sweetness in the mouthfeel. Boozy but smooth. Well done. Dispute the price tag I'm glad it's a 12oz serving. It's quite filling but delicious.  ",4.0,4.5,4.25,4.25,4.25,4.3
104824,zackward,2014-03-20,  ,,,,,,4.0
104824,ShanePB,2014-03-20,  ,,,,,,4.25
104824,LP_Tyler,2014-03-20,  ,,,,,,4.5
104824,Alieniloquium,2014-03-19,"   12 oz. bottle poured into a snifter. Appearance - Pours without a head on a black body, just a bit of transparency at the edges. Smell - Lots of oak. Huge barrel character. Bourbon. Some chocolate and a bit of molasses and caramel behind it. Taste - Again, it's almost all barrel. Oak and a sharp bourbon flavor. The bourbon flavor never diminishes, although the oak flavor comes back in the end with a bite. Molasses more prominent with some dark chocolate that never reaches the fudge-y heights of Game of Jones. A little bit of lactose sweetness lingers on the palate. Mouthfeel - Booze and barrel all over this. Medium-low carbonation. A sipper for sure. Overall - If you like bourbon-dominated beers, this is for you. If you like to taste the beer back there, this is not for you. I happen to really like bourbon, although I think I would prefer to drink it straight over this.  ",3.0,3.75,3.5,3.25,3.75,3.56
104824,Kmlund,2014-03-18,  ,,,,,,4.5
104824,ChicagoNick,2014-03-15,  ,,,,,,4.0
104824,Davepoolesque,2014-03-15,  ,,,,,,4.5
104824,Flabbyjandro,2014-03-14,  ,,,,,,5.0
104824,dcisco44,2014-03-13,  ,,,,,,4.25
104824,dunlap926,2014-03-13,  ,,,,,,3.75
104824,Circles413,2014-03-13,"   What can I say about this beer? It's absolutely amazing in every way. I do prefer a stout to be a little thicker in body but the bourbon burn & rich dark tastes make up for it. It's very drinkable & well balanced the more it warms up. Absolutely, amazing!!!! ***update*** I came back to this beer & had to update/edit my review. This beer is perfect!! This stands just as tall as BCBS. If you miss out on this beer it's a shame because this is amazing!!!!  ",5.0,5.0,5.0,5.0,5.0,5.0
104824,mfnmbvp,2014-03-12,"   12 oz. bottle, with handwritten Batch #75 on the label. Ah yes, at long last I have finally acquired one of these elusive barrel aged Pipeworks offerings. The label lists this as Tales From The Oak - The Jones Dog. ""Bourbon barrel aged imperial stout with cacao and vanilla added"". My expectations are interstellar; Pipeworks makes some of my favorite stouts. It's probably gonna be pretty epic. Poured into a clear balloon snifter. A - Straight pour down the center produces no head, just a few mocha bubbles. Body is a dark woodsy mahogany-cola color; just a few shades away from black. Some sticky alcohol lacing when given a swirl in the glass. Looks very nice. S - Ah yes, this thing smells truly amazing. I would dare to say this smells nearly as good as Goose Island Bourbon County Brand Stout, if maybe a touch boozier. Bourbon booze heat, woodsy barrel character, creamy vanilla, fudgey chocolate, cookie dough, & hints of tart rum soaked dark fruit. T - Absolutely delicious; everything I hoped it would be. Smooth creamy vanilla, fudgey chocolate / cacao, roasted coffee bean bitterness, earthy / woodsy barrel character, bourbon alcohol heat, caramel / toffee, and some hints of dark boozy fruit (raisin, date, plum, green apple). Delicious. M - Feel is silky smooth and creamy. Sticky & sugary - it would make an ideal dessert beer. Full bodied with extremely low lying carbonation. Moderately high 11.00% abv is mildly apparent, but tolerable. Overall, it was nothing short of delicious, however I think Pipeworks is capable of making even better barrel aged stouts than this. There is no telling what amazing things these guys will do in the future. Definitely one of my favorite Pipeworks beers I've had the privilege of drinking, and probably the best of their stouts so far. One of my favorite beers from one of my favorite breweries. Highly recommended, I can't wait to get more of these. Pipeworks Barrel Aged Imperial Jones Dog ---4.5/5  ",4.0,5.0,5.0,4.5,4.5,4.79
104824,Jeremy_H,2014-03-12,  ,,,,,,5.0
